ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
05/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.5,6.2, , ,1,1, , , 2014-04-07 09:09,0, , , ,
05/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.5,6.2, , ,6,6, , , 2014-04-07 09:09,0, , , ,
06/04/2014 09:00, DCNN,6297,24,0, DLY3208,963,1012,12,6, , ,1,1, , , 2014-04-07 09:10,0, , , ,
06/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,6, , ,1,1, , , 2014-04-07 09:10,0, , , ,
06/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1022,12,8, , ,6,2006, , , 2014-06-20 08:27,0, , , ,
07/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,5.5, , ,1,1, , , 2014-04-07 09:11,0, , , ,
07/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,5.5, , ,6,6, , , 2014-04-07 09:11,0, , , ,
08/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.5,5, , ,1,1, , , 2014-04-08 12:51,0, , , ,
08/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.5,5, , ,6,6, , , 2014-04-08 12:51,0, , , ,
09/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,8, , ,1,1, , , 2014-04-09 09:05,0, , , ,
09/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,8, , ,6,6, , , 2014-04-09 09:05,0, , , ,
10/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,9, , ,1,1, , , 2014-04-10 10:33,0, , , ,
10/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,9, , ,6,6, , , 2014-04-10 10:33,0, , , ,
11/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,5, , ,1,1, , , 2014-04-11 10:08,0, , , ,
11/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,5, , ,6,6, , , 2014-04-11 10:08,0, , , ,
12/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,7, , ,1,1, , , 2014-04-14 08:07,0, , , ,
12/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,7, , ,6,6, , , 2014-04-14 08:07,0, , , ,
13/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,7, , ,1,1, , , 2014-04-14 08:08,0, , , ,
13/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,7, , ,6,6, , , 2014-04-14 08:08,0, , , ,
14/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,6, , ,1,1, , , 2014-04-14 12:18,0, , , ,
14/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,6, , ,6,6, , , 2014-04-14 12:18,0, , , ,
15/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,1.5, , ,1,1, , , 2014-04-15 10:26,0, , , ,
15/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,1.5, , ,6,6, , , 2014-04-15 10:26,0, , , ,
16/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.8,6.5, , ,2006,2006, , , 2014-06-20 10:53,0, , , ,
17/04/2014 09:00, DCNN,6297,24,0, DLY3208,963,1012,16.8,6.5, , ,1,1, , , 2014-04-21 08:23,0, , , ,
17/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.8,6.5, , ,1,1, , , 2014-04-21 08:23,0, , , ,
17/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1022,14,6.5, , ,2006,6, , , 2014-06-20 10:54,0, , , ,
18/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,1.1, , ,1,1, , , 2014-04-21 08:24,0, , , ,
18/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,1.1, , ,6,6, , , 2014-04-21 08:24,0, , , ,
19/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.3,4.5, , ,1,1, , , 2014-04-21 08:32,0, , , ,
19/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.3,4.5, , ,6,6, , , 2014-04-21 08:32,0, , , ,
20/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17,5.5, , ,1,1, , , 2014-04-21 08:33,0, , , ,
20/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17,5.5, , ,6,6, , , 2014-04-21 08:33,0, , , ,
21/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,6.5, , ,1,1, , , 2014-04-21 09:11,0, , , ,
21/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,6.5, , ,6,6, , , 2014-04-21 09:11,0, , , ,
22/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,9, , ,1,1, , , 2014-04-22 09:19,0, , , ,
22/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,9, , ,6,6, , , 2014-04-22 09:19,0, , , ,
23/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,9, , ,1,1, , , 2014-04-23 10:21,0, , , ,
23/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,9, , ,6,6, , , 2014-04-23 10:21,0, , , ,
24/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,9.5, , ,1,1, , , 2014-04-24 10:02,0, , , ,
24/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,9.5, , ,6,6, , , 2014-04-24 10:02,0, , , ,
25/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.5,7, , ,1,1, , , 2014-04-25 10:04,0, , , ,
25/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.5,7, , ,6,6, , , 2014-04-25 10:04,0, , , ,
26/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,8, , ,1,1, , , 2014-04-28 07:37,0, , , ,
26/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,8, , ,6,6, , , 2014-04-28 07:37,0, , , ,
27/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8.2, , ,1,1, , , 2014-04-28 07:38,0, , , ,
27/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8.2, , ,6,6, , , 2014-04-28 07:38,0, , , ,
28/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8, , ,1,1, , , 2014-04-28 09:27,0, , , ,
28/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8, , ,6,6, , , 2014-04-28 09:27,0, , , ,
29/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,8.5, , ,1,1, , , 2014-04-29 13:48,0, , , ,
29/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,8.5, , ,6,6, , , 2014-04-29 13:48,0, , , ,
30/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,8.5, , ,1,1, , , 2014-04-30 14:00,0, , , ,
30/04/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,8.5, , ,6,6, , , 2014-04-30 14:00,0, , , ,
01/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.9,5.2, , ,1,1, , , 2014-05-01 09:22,0, , , ,
01/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.9,5.2, , ,6,6, , , 2014-05-01 09:22,0, , , ,
02/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,5.6, , ,1,1, , , 2014-05-02 09:08,0, , , ,
02/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,5.6, , ,6,6, , , 2014-05-02 09:08,0, , , ,
03/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,7, , ,1,1, , , 2014-05-05 09:13,0, , , ,
03/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,7, , ,6,6, , , 2014-05-05 09:13,0, , , ,
04/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.7,9, , ,1,1, , , 2014-05-05 09:14,0, , , ,
04/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.7,9, , ,6,6, , , 2014-05-05 09:14,0, , , ,
05/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.9,8.9, , ,1,1, , , 2014-05-05 09:15,0, , , ,
05/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.9,8.9, , ,6,6, , , 2014-05-05 09:15,0, , , ,
06/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.7,9.7, , ,1,1, , , 2014-05-06 09:50,0, , , ,
06/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.7,9.7, , ,6,6, , , 2014-05-06 09:50,0, , , ,
07/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,7.3, , ,1,1, , , 2014-05-07 09:12,0, , , ,
07/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,7.3, , ,6,6, , , 2014-05-07 09:12,0, , , ,
08/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.3,8.5, , ,1,1, , , 2014-05-08 10:22,0, , , ,
08/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.3,8.5, , ,6,6, , , 2014-05-08 10:22,0, , , ,
09/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.4,9.5, , ,1,1, , , 2014-05-09 09:54,0, , , ,
09/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.4,9.5, , ,6,6, , , 2014-05-09 09:54,0, , , ,
10/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17,9.8, , ,1,1, , , 2014-05-12 10:01,0, , , ,
10/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17,9.8, , ,6,6, , , 2014-05-12 10:01,0, , , ,
11/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.1,9, , ,1,1, , , 2014-05-12 10:02,0, , , ,
11/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.1,9, , ,6,6, , , 2014-05-12 10:02,0, , , ,
12/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.1,7.9, , ,1,1, , , 2014-05-12 10:03,0, , , ,
12/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.1,7.9, , ,6,6, , , 2014-05-12 10:03,0, , , ,
13/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.4,5.8, , ,1,1, , , 2014-05-13 09:54,0, , , ,
13/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.4,5.8, , ,6,6, , , 2014-05-13 09:54,0, , , ,
14/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,6.7, , ,1,1, , , 2014-05-14 10:11,0, , , ,
14/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,6.7, , ,6,6, , , 2014-05-14 10:11,0, , , ,
15/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17,10.3, , ,1,1, , , 2014-05-15 12:29,0, , , ,
15/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17,10.3, , ,6,6, , , 2014-05-15 12:29,0, , , ,
16/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.2,11.4, , ,1,1, , , 2014-05-16 09:53,0, , , ,
16/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.2,11.4, , ,6,6, , , 2014-05-16 09:53,0, , , ,
17/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,12, , ,1,1, , , 2014-05-19 09:48,0, , , ,
17/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,12, , ,6,6, , , 2014-05-19 09:48,0, , , ,
18/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,12, , ,1,1, , , 2014-05-19 09:49,0, , , ,
18/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,12, , ,6,6, , , 2014-05-19 09:49,0, , , ,
19/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.7, , , ,1, , , , 2014-05-19 09:50,0, , , ,
19/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.7,10, , ,6,2006, , , 2014-05-19 09:50,0, , , ,
20/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.2,11.3, , ,1,1, , , 2014-05-20 10:30,0, , , ,
20/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.2,11.3, , ,6,6, , , 2014-05-20 10:30,0, , , ,
21/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.6,11.3, , ,1,1, , , 2014-05-21 09:51,0, , , ,
21/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.6,11.3, , ,6,6, , , 2014-05-21 09:51,0, , , ,
22/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,10, , ,1,1, , , 2014-05-22 09:58,0, , , ,
22/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,10, , ,6,6, , , 2014-05-22 09:58,0, , , ,
23/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,6.7, , ,1,1, , , 2014-05-23 09:05,0, , , ,
23/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,6.7, , ,6,6, , , 2014-05-23 09:05,0, , , ,
24/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,9.8, , ,1,1, , , 2014-05-26 08:16,0, , , ,
24/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,9.8, , ,6,6, , , 2014-05-26 08:16,0, , , ,
25/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.2,10, , ,1,1, , , 2014-05-26 08:17,0, , , ,
25/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.2,10, , ,6,6, , , 2014-05-26 08:17,0, , , ,
26/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.7,10.6, , ,1,1, , , 2014-05-26 10:17,0, , , ,
26/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.7,10.6, , ,6,6, , , 2014-05-26 10:17,0, , , ,
27/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.6,8.7, , ,1,1, , , 2014-05-27 10:05,0, , , ,
27/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.6,8.7, , ,6,6, , , 2014-05-27 10:05,0, , , ,
28/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.1,10.5, , ,1,1, , , 2014-05-28 09:22,0, , , ,
28/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.1,10.5, , ,6,6, , , 2014-05-28 09:22,0, , , ,
29/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.1,9.9, , ,1,1, , , 2014-05-29 12:08,0, , , ,
29/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.1,9.9, , ,6,6, , , 2014-05-29 12:08,0, , , ,
30/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.1,9.4, , ,1,1, , , 2014-05-30 09:32,0, , , ,
30/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.1,9.4, , ,6,6, , , 2014-05-30 09:32,0, , , ,
31/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,9.6, , ,1,1, , , 2014-06-02 07:44,0, , , ,
31/05/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,9.6, , ,6,6, , , 2014-06-02 07:44,0, , , ,
01/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,9.8, , ,1,1, , , 2014-06-02 07:48,0, , , ,
01/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,9.8, , ,6,6, , , 2014-06-02 07:48,0, , , ,
02/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,9.8, , ,1,1, , , 2014-06-02 09:26,0, , , ,
02/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,9.8, , ,6,6, , , 2014-06-02 09:26,0, , , ,
03/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.6,11.5, , ,1,1, , , 2014-06-04 10:47,0, , , ,
03/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.6,11.5, , ,6,6, , , 2014-06-04 10:47,0, , , ,
04/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.3,9.7, , ,1,1, , , 2014-06-04 10:50,0, , , ,
04/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.3,9.7, , ,6,6, , , 2014-06-04 10:50,0, , , ,
05/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,10.7, , ,1,1, , , 2014-06-05 10:18,0, , , ,
05/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,10.7, , ,6,6, , , 2014-06-05 10:18,0, , , ,
06/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,11.5, , ,1,1, , , 2014-06-06 12:53,0, , , ,
06/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,11.5, , ,6,6, , , 2014-06-06 12:53,0, , , ,
07/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,12.3, , ,1,1, , , 2014-06-09 12:12,0, , , ,
07/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,12.3, , ,6,6, , , 2014-06-09 12:12,0, , , ,
08/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.2,10.5, , ,1,1, , , 2014-06-09 12:13,0, , , ,
08/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.2,10.5, , ,6,6, , , 2014-06-09 12:13,0, , , ,
09/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.2,10.5, , ,1,1, , , 2014-06-09 12:14,0, , , ,
09/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.2,10.5, , ,6,6, , , 2014-06-09 12:14,0, , , ,
10/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,12, , ,1,1, , , 2014-06-10 10:03,0, , , ,
10/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,12, , ,6,6, , , 2014-06-10 10:03,0, , , ,
11/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.5,12, , ,1,1, , , 2014-06-11 12:40,0, , , ,
11/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.5,12, , ,6,6, , , 2014-06-11 12:40,0, , , ,
12/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,13.5, , ,1,1, , , 2014-06-12 10:12,0, , , ,
12/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,13.5, , ,6,6, , , 2014-06-12 10:12,0, , , ,
13/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,14.5, , ,1,1, , , 2014-06-13 10:19,0, , , ,
13/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,14.5, , ,6,6, , , 2014-06-13 10:19,0, , , ,
14/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,14.5, , ,1,1, , , 2014-06-16 10:40,0, , , ,
14/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,14.5, , ,6,6, , , 2014-06-16 10:40,0, , , ,
15/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,15, , ,151,1, , , 2014-06-16 10:41,0, , , ,
15/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,15, , ,6,6, , , 2014-06-16 10:41,0, , , ,
16/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,11.2, , ,1,1, , , 2014-06-16 10:42,0, , , ,
16/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,11.2, , ,6,6, , , 2014-06-16 10:42,0, , , ,
17/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.5,11.5, , ,1,1, , , 2014-06-17 13:49,0, , , ,
17/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.5,11.5, , ,6,6, , , 2014-06-17 13:49,0, , , ,
18/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,25.5,14.2, , ,1,1, , , 2014-06-18 13:49,0, , , ,
18/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,25.5,14.2, , ,6,6, , , 2014-06-18 13:49,0, , , ,
19/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,26.7,14, , ,1,1, , , 2014-06-19 13:44,0, , , ,
19/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,26.7,14, , ,6,6, , , 2014-06-19 13:44,0, , , ,
20/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,23.5,12.5, , ,1,1, , , 2014-06-20 09:30,0, , , ,
20/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,23.5,12.5, , ,6,6, , , 2014-06-20 09:30,0, , , ,
21/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,12.3, , ,1,1, , , 2014-06-23 13:54,0, , , ,
21/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,12.3, , ,6,6, , , 2014-06-23 13:54,0, , , ,
22/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,12.5, , ,1,1, , , 2014-06-23 14:00,0, , , ,
22/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,12.5, , ,6,6, , , 2014-06-23 14:00,0, , , ,
23/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,14, , ,1,1, , , 2014-06-23 14:01,0, , , ,
23/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,14, , ,6,6, , , 2014-06-23 14:01,0, , , ,
24/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,13, , ,1,1, , , 2014-06-25 06:49,0, , , ,
24/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22,13, , ,6,6, , , 2014-06-25 06:49,0, , , ,
25/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.5,12, , ,1,1, , , 2014-06-25 14:17,0, , , ,
25/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.5,12, , ,6,6, , , 2014-06-25 14:17,0, , , ,
26/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.5,12, , ,1,1, , , 2014-06-26 12:24,0, , , ,
26/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.5,12, , ,6,6, , , 2014-06-26 12:24,0, , , ,
27/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,11, , ,1,1, , , 2014-06-27 10:21,0, , , ,
27/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18,11, , ,6,6, , , 2014-06-27 10:21,0, , , ,
28/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,11, , ,1,1, , , 2014-06-30 10:04,0, , , ,
28/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,11, , ,6,6, , , 2014-06-30 10:04,0, , , ,
29/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.6,12.9, , ,1,1, , , 2014-06-30 10:05,0, , , ,
29/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.6,12.9, , ,6,6, , , 2014-06-30 10:05,0, , , ,
30/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.7,12.7, , ,1,1, , , 2014-06-30 10:06,0, , , ,
30/06/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.7,12.7, , ,6,6, , , 2014-06-30 10:06,0, , , ,
01/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.5,10.3, , ,1,1, , , 2014-07-01 11:04,0, , , ,
02/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.9,12.3, , ,1,1, , , 2014-07-02 09:28,0, , , ,
03/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,11, , ,1,1, , , 2014-07-03 09:20,0, , , ,
04/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.7,15.9, , ,1,1, , , 2014-07-04 09:58,0, , , ,
05/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,8.5, , ,1,1, , , 2014-07-07 14:13,0, , , ,
06/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.5,10.5, , ,1,1, , , 2014-07-07 14:14,0, , , ,
07/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.9,11.2, , ,1,1, , , 2014-07-07 14:15,0, , , ,
08/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.9,12.2, , ,1,1, , , 2014-07-08 09:18,0, , , ,
09/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.3,9.9, , ,1,1, , , 2014-07-09 10:34,0, , , ,
10/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,24.8,10.5, , ,1,1, , , 2014-07-10 09:17,0, , , ,
11/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,23.6,11.4, , ,1,1, , , 2014-07-11 10:06,0, , , ,
12/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,25,13.5, , ,1,1, , , 2014-07-16 14:21,0, , , ,
13/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,13, , ,1,1, , , 2014-07-16 14:29,0, , , ,
14/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,10.5, , ,1,1, , , 2014-07-14 14:50,0, , , ,
15/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,12, , ,1,1, , , 2014-07-16 14:30,0, , , ,
16/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21,13.5, , ,1,1, , , 2014-07-16 14:33,0, , , ,
17/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.5,12, , ,1,1, , , 2014-07-17 09:05,0, , , ,
18/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,23,14.5, , ,1,1, , , 2014-07-18 10:51,0, , , ,
19/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,21.5,15.5, , ,1,1, , , 2014-07-21 08:07,0, , , ,
20/07/2014 09:00, DCNN,6297,24,0, DLY3208,963,1012,23,17.5, , ,1,151, , , 2014-07-21 08:16,0, , , ,
20/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,23,17.5, , ,1,151, , , 2014-07-21 08:16,0, , , ,
20/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1022,19,15, , ,2301,2301, , , 2014-09-24 11:18,0, , , ,
21/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,24,14.5, , ,1,1, , , 2014-07-21 12:46,0, , , ,
22/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,24.5,12, , ,1,1, , , 2014-07-22 12:27,0, , , ,
23/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,25,13, , ,1,1, , , 2014-07-23 10:51,0, , , ,
24/07/2014 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.5,13, , ,1,1, , , 2014-07-24 13:22,0, , , ,
